ItemSection,Row,Column,Cell,UpgradeSection,Kit,KitName,Tier
merc_exolight_outfit,2,2,2,up_sect_second_exolight_1,upgr_o_2_magical,st_upgr_o_magical,2
merc_exolight_outfit,2,3,1,up_sect_secone_exolight_1,upgr_o_3_magical,st_upgr_o_magical,3
merc_exolight_outfit,2,3,2,up_sect_seconf_exolight_1,upgr_o_3_magical,st_upgr_o_magical,3
merc_exolight_outfit,3,1,1,up_sect_thirda_exolight_1,upgr_o_2_utility,st_upgr_o_utility,2
merc_exolight_outfit,3,2,1,up_sect_thirdc_exolight_1,upgr_o_2_utility,st_upgr_o_utility,2
merc_exolight_outfit,3,3,1,up_sect_thirde_exolight_1,upgr_o_3_physical,st_upgr_o_physical,3
merc_exolight_outfit,4,1,1,up_sect_fourta_exolight_1,upgr_o_2_utility,st_upgr_o_utility,2
merc_exolight_outfit,4,2,1,up_sect_fourtc_exolight_1,upgr_o_2_physical,st_upgr_o_physical,2
merc_exolight_outfit,4,2,2,up_sect_fourtd_exolight_1,upgr_o_2_physical,st_upgr_o_physical,2
merc_exolight_outfit,4,3,1,up_sect_fourte_exolight_1,upgr_o_3_utility,st_upgr_o_utility,3
merc_exolight_outfit,4,3,2,up_sect_fourtf_exolight_1,upgr_o_3_utility,st_upgr_o_utility,3
merc_fighter_outfit,1,1,1,up_sect_firsta_lcs_2,upgr_o_1_physical,st_upgr_o_physical,1
merc_fighter_outfit,1,2,1,up_sect_firstc_lcs_2,upgr_o_1_physical,st_upgr_o_physical,1
merc_fighter_outfit,1,2,2,up_sect_firstd_lcs_2,upgr_o_1_physical,st_upgr_o_physical,1
merc_fighter_outfit,1,3,1,up_sect_firste_lcs_2,upgr_o_1_physical,st_upgr_o_physical,1
merc_fighter_outfit,1,3,2,up_sect_firstf_lcs_2,upgr_o_1_physical,st_upgr_o_physical,1
merc_fighter_outfit,2,1,1,up_sect_secona_lcs_2,upgr_o_1_physical,st_upgr_o_physical,1
merc_fighter_outfit,2,2,1,up_sect_seconc_lcs_2,upgr_o_1_magical,st_upgr_o_magical,1
merc_fighter_outfit,2,2,2,up_sect_second_lcs_2,upgr_o_1_magical,st_upgr_o_magical,1
merc_fighter_outfit,2,3,1,up_sect_secone_lcs_2,upgr_o_1_utility,st_upgr_o_utility,1
merc_fighter_outfit,3,1,1,up_sect_thirda_lcs_2,upgr_o_1_utility,st_upgr_o_utility,1
merc_fighter_outfit,3,2,1,up_sect_thirdc_lcs_2,upgr_o_1_utility,st_upgr_o_utility,1
merc_fighter_outfit,3,3,1,up_sect_thirde_lcs_2,upgr_o_1_utility,st_upgr_o_utility,1
merc_fighter_outfit,4,1,1,up_sect_fourta_lcs_2,upgr_o_1_magical,st_upgr_o_magical,1
merc_fighter_outfit,4,2,1,up_sect_fourtc_lcs_2,upgr_o_1_utility,st_upgr_o_utility,1
merc_jackal_outfit,1,1,1,up_sect_firsta_lcs_3,upgr_o_1_physical,st_upgr_o_physical,1
merc_jackal_outfit,1,2,1,up_sect_firstc_lcs_3,upgr_o_2_physical,st_upgr_o_physical,2
merc_jackal_outfit,1,2,2,up_sect_firstd_lcs_3,upgr_o_2_physical,st_upgr_o_physical,2
merc_jackal_outfit,1,3,1,up_sect_firste_lcs_3,upgr_o_2_physical,st_upgr_o_physical,2
merc_jackal_outfit,1,3,2,up_sect_firstf_lcs_3,upgr_o_2_physical,st_upgr_o_physical,2
merc_jackal_outfit,2,1,1,up_sect_secona_lcs_3,upgr_o_1_physical,st_upgr_o_physical,1
merc_jackal_outfit,2,2,1,up_sect_seconc_lcs_3,upgr_o_2_magical,st_upgr_o_magical,2
merc_jackal_outfit,2,2,2,up_sect_second_lcs_3,upgr_o_2_magical,st_upgr_o_magical,2
merc_jackal_outfit,2,3,1,up_sect_secone_lcs_3,upgr_o_2_physical,st_upgr_o_physical,2
merc_jackal_outfit,3,1,1,up_sect_thirda_lcs_3,upgr_o_1_utility,st_upgr_o_utility,1
merc_jackal_outfit,3,2,1,up_sect_thirdc_lcs_3,upgr_o_2_magical,st_upgr_o_magical,2
merc_jackal_outfit,3,3,1,up_sect_thirde_lcs_3,upgr_o_2_utility,st_upgr_o_utility,2
merc_jackal_outfit,4,1,1,up_sect_fourta_lcs_3,upgr_o_1_utility,st_upgr_o_utility,1
merc_jackal_outfit,4,2,1,up_sect_fourtc_lcs_3,upgr_o_2_physical,st_upgr_o_physical,2
merc_nighthunter_outfit,1,1,1,up_sect_firsta_sts_3,upgr_o_2_physical,st_upgr_o_physical,2
merc_nighthunter_outfit,1,2,1,up_sect_firstc_sts_3,upgr_o_2_physical,st_upgr_o_physical,2
merc_nighthunter_outfit,1,3,1,up_sect_firste_sts_3,upgr_o_3_physical,st_upgr_o_physical,3
merc_nighthunter_outfit,1,3,2,up_sect_firstf_sts_3,upgr_o_3_physical,st_upgr_o_physical,3
merc_nighthunter_outfit,2,1,1,up_sect_secona_sts_3,upgr_o_2_magical,st_upgr_o_magical,2
merc_nighthunter_outfit,2,2,1,up_sect_seconc_sts_3,upgr_o_2_magical,st_upgr_o_magical,2
merc_nighthunter_outfit,2,2,2,up_sect_second_sts_3,upgr_o_2_magical,st_upgr_o_magical,2
merc_nighthunter_outfit,2,3,1,up_sect_secone_sts_3,upgr_o_3_magical,st_upgr_o_magical,3
merc_nighthunter_outfit,2,3,2,up_sect_seconf_sts_3,upgr_o_3_magical,st_upgr_o_magical,3
merc_nighthunter_outfit,3,1,1,up_sect_thirda_sts_3,upgr_o_2_utility,st_upgr_o_utility,2
merc_nighthunter_outfit,3,2,1,up_sect_thirdc_sts_3,upgr_o_2_physical,st_upgr_o_physical,2
merc_nighthunter_outfit,3,2,2,up_sect_thirdd_sts_3,upgr_o_2_utility,st_upgr_o_utility,2
merc_nighthunter_outfit,3,3,1,up_sect_thirde_sts_3,upgr_o_3_physical,st_upgr_o_physical,3
merc_nosorog_outfit,1,1,1,up_sect_firsta_exolight_1,upgr_o_3_physical,st_upgr_o_physical,3
merc_nosorog_outfit,1,2,1,up_sect_firstc_exolight_1,upgr_o_3_physical,st_upgr_o_physical,3
merc_nosorog_outfit,1,2,2,up_sect_firstd_exolight_1,upgr_o_3_physical,st_upgr_o_physical,3
merc_nosorog_outfit,1,3,1,up_sect_firste_exolight_1,upgr_o_3_physical,st_upgr_o_physical,3
merc_nosorog_outfit,1,3,2,up_sect_firstf_exolight_1,upgr_o_3_physical,st_upgr_o_physical,3
merc_nosorog_outfit,2,1,1,up_sect_secona_exolight_1,upgr_o_3_magical,st_upgr_o_magical,3
merc_nosorog_outfit,2,2,1,up_sect_seconc_exolight_1,upgr_o_3_magical,st_upgr_o_magical,3
merc_nosorog_outfit,2,2,2,up_sect_second_exolight_1,upgr_o_3_magical,st_upgr_o_magical,3
merc_nosorog_outfit,2,3,1,up_sect_secone_exolight_1,upgr_o_3_magical,st_upgr_o_magical,3
merc_nosorog_outfit,2,3,2,up_sect_seconf_exolight_1,upgr_o_3_magical,st_upgr_o_magical,3
merc_nosorog_outfit,3,1,1,up_sect_thirda_exolight_1,upgr_o_3_utility,st_upgr_o_utility,3
merc_nosorog_outfit,3,2,1,up_sect_thirdc_exolight_1,upgr_o_3_utility,st_upgr_o_utility,3
merc_nosorog_outfit,3,3,1,up_sect_thirde_exolight_1,upgr_o_3_physical,st_upgr_o_physical,3
merc_nosorog_outfit,4,1,1,up_sect_fourta_exolight_1,upgr_o_3_utility,st_upgr_o_utility,3
merc_nosorog_outfit,4,2,1,up_sect_fourtc_exolight_1,upgr_o_3_physical,st_upgr_o_physical,3
merc_nosorog_outfit,4,2,2,up_sect_fourtd_exolight_1,upgr_o_3_physical,st_upgr_o_physical,3
merc_nosorog_outfit,4,3,1,up_sect_fourte_exolight_1,upgr_o_3_utility,st_upgr_o_utility,3
merc_nosorog_outfit,4,3,2,up_sect_fourtf_exolight_1,upgr_o_3_utility,st_upgr_o_utility,3
merc_nosorog_outfit,5,1,1,up_sect_fiftha_nosorog_1,upgr_o_3_utility,st_upgr_o_utility,3
merc_nosorog_outfit,5,2,1,up_sect_fifthc_nosorog_1,upgr_o_3_magical,st_upgr_o_magical,3
merc_nosorog_outfit,5,2,2,up_sect_fifthd_nosorog_1,upgr_o_3_magical,st_upgr_o_magical,3
merc_nosorog_outfit,5,3,1,up_sect_fifthe_nosorog_1,upgr_o_3_utility,st_upgr_o_utility,3
merc_outfit,1,1,1,up_sect_firsta_lcs_1,upgr_o_1_physical,st_upgr_o_physical,1
merc_outfit,1,2,1,up_sect_firstc_lcs_1,upgr_o_2_physical,st_upgr_o_physical,2
merc_outfit,1,2,2,up_sect_firstd_lcs_1,upgr_o_2_physical,st_upgr_o_physical,2
merc_outfit,1,3,1,up_sect_firste_lcs_1,upgr_o_2_physical,st_upgr_o_physical,2
merc_outfit,1,3,2,up_sect_firstf_lcs_1,upgr_o_2_physical,st_upgr_o_physical,2
merc_outfit,2,1,1,up_sect_secona_lcs_1,upgr_o_1_physical,st_upgr_o_physical,1
merc_outfit,2,2,1,up_sect_seconc_lcs_1,upgr_o_2_utility,st_upgr_o_utility,2
merc_outfit,2,2,2,up_sect_second_lcs_1,upgr_o_2_magical,st_upgr_o_magical,2
merc_outfit,2,3,1,up_sect_secone_lcs_1,upgr_o_2_magical,st_upgr_o_magical,2
merc_outfit,3,1,1,up_sect_thirda_lcs_1,upgr_o_1_utility,st_upgr_o_utility,1
merc_outfit,3,2,1,up_sect_thirdc_lcs_1,upgr_o_2_utility,st_upgr_o_utility,2
merc_outfit,3,3,1,up_sect_thirde_lcs_1,upgr_o_2_utility,st_upgr_o_utility,2
merc_outfit,4,1,1,up_sect_fourta_lcs_1,upgr_o_1_magical,st_upgr_o_magical,1
merc_outfit,4,2,1,up_sect_fourtc_lcs_1,upgr_o_2_utility,st_upgr_o_utility,2
merc_scientific_armored_outfit,1,1,1,up_sect_firsta_seva_2,upgr_o_1_physical,st_upgr_o_physical,1
merc_scientific_armored_outfit,1,2,1,up_sect_firstc_seva_2,upgr_o_2_physical,st_upgr_o_physical,2
merc_scientific_armored_outfit,1,2,2,up_sect_firstd_seva_2,upgr_o_2_physical,st_upgr_o_physical,2
merc_scientific_armored_outfit,1,3,1,up_sect_firste_seva_2,upgr_o_2_physical,st_upgr_o_physical,2
merc_scientific_armored_outfit,1,3,2,up_sect_firstf_seva_2,upgr_o_2_physical,st_upgr_o_physical,2
merc_scientific_armored_outfit,2,1,1,up_sect_secona_seva_2,upgr_o_1_magical,st_upgr_o_magical,1
merc_scientific_armored_outfit,2,2,1,up_sect_seconc_seva_2,upgr_o_2_magical,st_upgr_o_magical,2
merc_scientific_armored_outfit,2,2,2,up_sect_second_seva_2,upgr_o_2_magical,st_upgr_o_magical,2
merc_scientific_armored_outfit,2,3,1,up_sect_secone_seva_2,upgr_o_2_magical,st_upgr_o_magical,2
merc_scientific_armored_outfit,2,3,2,up_sect_seconf_seva_2,upgr_o_2_magical,st_upgr_o_magical,2
merc_scientific_armored_outfit,3,1,1,up_sect_thirda_seva_2,upgr_o_1_utility,st_upgr_o_utility,1
merc_scientific_armored_outfit,3,2,1,up_sect_thirdc_seva_2,upgr_o_2_magical,st_upgr_o_magical,2
merc_scientific_armored_outfit,3,2,2,up_sect_thirdd_seva_2,upgr_o_2_utility,st_upgr_o_utility,2
merc_scientific_armored_outfit,3,3,1,up_sect_thirde_seva_2,upgr_o_2_utility,st_upgr_o_utility,2
merc_scientific_armored_outfit,4,1,1,up_sect_fourta_seva_2,upgr_o_1_magical,st_upgr_o_magical,1
merc_scientific_armored_outfit,4,2,1,up_sect_fourtc_seva_2,upgr_o_2_magical,st_upgr_o_magical,2
merc_scientific_armored_outfit,4,3,1,up_sect_fourte_seva_2,upgr_o_2_utility,st_upgr_o_utility,2
merc_scientific_outfit,1,1,1,up_sect_firsta_seva_1,upgr_o_1_physical,st_upgr_o_physical,1
merc_scientific_outfit,1,2,1,up_sect_firstc_seva_1,upgr_o_2_physical,st_upgr_o_physical,2
merc_scientific_outfit,1,2,2,up_sect_firstd_seva_1,upgr_o_2_physical,st_upgr_o_physical,2
merc_scientific_outfit,1,3,1,up_sect_firste_seva_1,upgr_o_2_physical,st_upgr_o_physical,2
merc_scientific_outfit,1,3,2,up_sect_firstf_seva_1,upgr_o_2_physical,st_upgr_o_physical,2
merc_scientific_outfit,2,1,1,up_sect_secona_seva_1,upgr_o_1_physical,st_upgr_o_physical,1
merc_scientific_outfit,2,2,1,up_sect_seconc_seva_1,upgr_o_2_magical,st_upgr_o_magical,2
merc_scientific_outfit,2,2,2,up_sect_second_seva_1,upgr_o_2_magical,st_upgr_o_magical,2
merc_scientific_outfit,2,3,1,up_sect_secone_seva_1,upgr_o_2_magical,st_upgr_o_magical,2
merc_scientific_outfit,2,3,2,up_sect_seconf_seva_1,upgr_o_2_magical,st_upgr_o_magical,2
merc_scientific_outfit,3,1,1,up_sect_thirda_seva_1,upgr_o_1_utility,st_upgr_o_utility,1
merc_scientific_outfit,3,2,1,up_sect_thirdc_seva_1,upgr_o_2_utility,st_upgr_o_utility,2
merc_scientific_outfit,3,2,2,up_sect_thirdd_seva_1,upgr_o_2_utility,st_upgr_o_utility,2
merc_scientific_outfit,3,3,1,up_sect_thirde_seva_1,upgr_o_2_utility,st_upgr_o_utility,2
merc_scientific_outfit,4,1,1,up_sect_fourta_seva_1,upgr_o_1_magical,st_upgr_o_magical,1
merc_scientific_outfit,4,2,1,up_sect_fourtc_seva_1,upgr_o_2_magical,st_upgr_o_magical,2
merc_scientific_outfit,4,3,1,up_sect_fourte_seva_1,upgr_o_2_utility,st_upgr_o_utility,2
merc_scout_outfit,1,1,1,up_sect_firsta_lcs_2,upgr_o_1_physical,st_upgr_o_physical,1
merc_scout_outfit,1,2,1,up_sect_firstc_lcs_2,upgr_o_1_physical,st_upgr_o_physical,1
merc_scout_outfit,1,2,2,up_sect_firstd_lcs_2,upgr_o_1_physical,st_upgr_o_physical,1
merc_scout_outfit,1,3,1,up_sect_firste_lcs_2,upgr_o_1_physical,st_upgr_o_physical,1
merc_scout_outfit,1,3,2,up_sect_firstf_lcs_2,upgr_o_1_physical,st_upgr_o_physical,1
merc_scout_outfit,2,1,1,up_sect_secona_lcs_2,upgr_o_1_physical,st_upgr_o_physical,1
merc_scout_outfit,2,2,1,up_sect_seconc_lcs_2,upgr_o_1_magical,st_upgr_o_magical,1
merc_scout_outfit,2,2,2,up_sect_second_lcs_2,upgr_o_1_magical,st_upgr_o_magical,1
merc_scout_outfit,2,3,1,up_sect_secone_lcs_2,upgr_o_1_utility,st_upgr_o_utility,1
merc_scout_outfit,3,1,1,up_sect_thirda_lcs_2,upgr_o_1_utility,st_upgr_o_utility,1
merc_scout_outfit,3,2,1,up_sect_thirdc_lcs_2,upgr_o_1_utility,st_upgr_o_utility,1
merc_scout_outfit,3,3,1,up_sect_thirde_lcs_2,upgr_o_1_utility,st_upgr_o_utility,1
merc_scout_outfit,4,1,1,up_sect_fourta_lcs_2,upgr_o_1_magical,st_upgr_o_magical,1
merc_scout_outfit,4,2,1,up_sect_fourtc_lcs_2,upgr_o_1_utility,st_upgr_o_utility,1
merc_sun_outfit,1,1,1,up_sect_firsta_sts_2,upgr_o_1_physical,st_upgr_o_physical,1
merc_sun_outfit,1,2,1,up_sect_firstc_sts_2,upgr_o_2_physical,st_upgr_o_physical,2
merc_sun_outfit,1,3,1,up_sect_firste_sts_2,upgr_o_2_physical,st_upgr_o_physical,2
merc_sun_outfit,1,3,2,up_sect_firstf_sts_2,upgr_o_2_physical,st_upgr_o_physical,2
merc_sun_outfit,2,1,1,up_sect_secona_sts_2,upgr_o_1_magical,st_upgr_o_magical,1
merc_sun_outfit,2,2,1,up_sect_seconc_sts_2,upgr_o_2_magical,st_upgr_o_magical,2
merc_sun_outfit,2,2,2,up_sect_second_sts_2,upgr_o_2_magical,st_upgr_o_magical,2
merc_sun_outfit,2,3,1,up_sect_secone_sts_2,upgr_o_2_magical,st_upgr_o_magical,2
merc_sun_outfit,2,3,2,up_sect_seconf_sts_2,upgr_o_2_magical,st_upgr_o_magical,2
merc_sun_outfit,3,1,1,up_sect_thirda_sts_2,upgr_o_1_physical,st_upgr_o_physical,1
merc_sun_outfit,3,2,1,up_sect_thirdc_sts_2,upgr_o_2_utility,st_upgr_o_utility,2
merc_sun_outfit,3,2,2,up_sect_thirdd_sts_2,upgr_o_2_physical,st_upgr_o_physical,2
merc_sun_outfit,3,3,1,up_sect_thirde_sts_2,upgr_o_2_utility,st_upgr_o_utility,2
merc_sunset_outfit,1,1,1,up_sect_firsta_lcs_1,upgr_o_1_physical,st_upgr_o_physical,1
merc_sunset_outfit,1,2,1,up_sect_firstc_lcs_1,upgr_o_2_physical,st_upgr_o_physical,2
merc_sunset_outfit,1,2,2,up_sect_firstd_lcs_1,upgr_o_2_physical,st_upgr_o_physical,2
merc_sunset_outfit,1,3,1,up_sect_firste_lcs_1,upgr_o_2_physical,st_upgr_o_physical,2
merc_sunset_outfit,1,3,2,up_sect_firstf_lcs_1,upgr_o_2_physical,st_upgr_o_physical,2
merc_sunset_outfit,2,1,1,up_sect_secona_lcs_1,upgr_o_1_physical,st_upgr_o_physical,1
merc_sunset_outfit,2,2,1,up_sect_seconc_lcs_1,upgr_o_2_utility,st_upgr_o_utility,2
merc_sunset_outfit,2,2,2,up_sect_second_lcs_1,upgr_o_2_magical,st_upgr_o_magical,2
merc_sunset_outfit,2,3,1,up_sect_secone_lcs_1,upgr_o_2_magical,st_upgr_o_magical,2
merc_sunset_outfit,3,1,1,up_sect_thirda_lcs_1,upgr_o_1_utility,st_upgr_o_utility,1
merc_sunset_outfit,3,2,1,up_sect_thirdc_lcs_1,upgr_o_2_utility,st_upgr_o_utility,2
merc_sunset_outfit,3,3,1,up_sect_thirde_lcs_1,upgr_o_2_utility,st_upgr_o_utility,2
merc_sunset_outfit,4,1,1,up_sect_fourta_lcs_1,upgr_o_1_magical,st_upgr_o_magical,1
merc_sunset_outfit,4,2,1,up_sect_fourtc_lcs_1,upgr_o_2_utility,st_upgr_o_utility,2
merc_wolven_outfit,1,1,1,up_sect_firsta_sts_1,upgr_o_1_physical,st_upgr_o_physical,1
merc_wolven_outfit,1,2,1,up_sect_firstc_sts_1,upgr_o_1_physical,st_upgr_o_physical,1
merc_wolven_outfit,1,3,1,up_sect_firste_sts_1,upgr_o_1_physical,st_upgr_o_physical,1
merc_wolven_outfit,1,3,2,up_sect_firstf_sts_1,upgr_o_1_physical,st_upgr_o_physical,1
merc_wolven_outfit,2,1,1,up_sect_secona_sts_1,upgr_o_1_physical,st_upgr_o_physical,1
merc_wolven_outfit,2,2,1,up_sect_seconc_sts_1,upgr_o_1_magical,st_upgr_o_magical,1
merc_wolven_outfit,2,2,2,up_sect_second_sts_1,upgr_o_1_magical,st_upgr_o_magical,1
merc_wolven_outfit,2,3,1,up_sect_secone_sts_1,upgr_o_1_magical,st_upgr_o_magical,1
merc_wolven_outfit,2,3,2,up_sect_seconf_sts_1,upgr_o_1_magical,st_upgr_o_magical,1
merc_wolven_outfit,3,1,1,up_sect_thirda_sts_1,upgr_o_1_magical,st_upgr_o_magical,1
merc_wolven_outfit,3,2,1,up_sect_thirdc_sts_1,upgr_o_1_utility,st_upgr_o_utility,1
merc_wolven_outfit,3,2,2,up_sect_thirdd_sts_1,upgr_o_1_utility,st_upgr_o_utility,1
merc_wolven_outfit,3,3,1,up_sect_thirde_sts_1,upgr_o_1_utility,st_upgr_o_utility,1
military_bandit_outfit,1,1,1,up_sect_firsta_skat_1,upgr_o_2_physical,st_upgr_o_physical,2
military_bandit_outfit,1,2,1,up_sect_firstc_skat_1,upgr_o_2_physical,st_upgr_o_physical,2
military_bandit_outfit,1,2,2,up_sect_firstd_skat_1,upgr_o_2_physical,st_upgr_o_physical,2
military_bandit_outfit,1,3,1,up_sect_firste_skat_1,upgr_o_3_physical,st_upgr_o_physical,3
military_bandit_outfit,1,3,2,up_sect_firstf_skat_1,upgr_o_3_physical,st_upgr_o_physical,3
military_bandit_outfit,2,1,1,up_sect_secona_skat_1,upgr_o_2_physical,st_upgr_o_physical,2
military_bandit_outfit,2,2,1,up_sect_seconc_skat_1,upgr_o_2_magical,st_upgr_o_magical,2
military_bandit_outfit,2,2,2,up_sect_second_skat_1,upgr_o_2_magical,st_upgr_o_magical,2
military_bandit_outfit,2,3,1,up_sect_secone_skat_1,upgr_o_3_magical,st_upgr_o_magical,3
military_bandit_outfit,2,3,2,up_sect_seconf_skat_1,upgr_o_3_magical,st_upgr_o_magical,3
military_bandit_outfit,3,1,1,up_sect_thirda_skat_1,upgr_o_2_utility,st_upgr_o_utility,2
military_bandit_outfit,3,2,1,up_sect_thirdc_skat_1,upgr_o_2_magical,st_upgr_o_magical,2
military_bandit_outfit,3,2,2,up_sect_thirdd_skat_1,upgr_o_2_utility,st_upgr_o_utility,2
military_bandit_outfit,3,3,1,up_sect_thirde_skat_1,upgr_o_3_utility,st_upgr_o_utility,3
military_bandit_outfit,4,1,1,up_sect_fourta_skat_1,upgr_o_2_utility,st_upgr_o_utility,2
military_bandit_outfit,4,2,1,up_sect_fourtc_skat_1,upgr_o_2_utility,st_upgr_o_utility,2
military_bandit_outfit,4,3,1,up_sect_fourte_skat_1,upgr_o_3_utility,st_upgr_o_utility,3
military_exo_outfit,1,1,1,up_sect_firsta_exolight_1,upgr_o_3_physical,st_upgr_o_physical,3
military_exo_outfit,1,2,1,up_sect_firstc_exolight_1,upgr_o_3_physical,st_upgr_o_physical,3
military_exo_outfit,1,2,2,up_sect_firstd_exolight_1,upgr_o_3_physical,st_upgr_o_physical,3
military_exo_outfit,1,3,1,up_sect_firste_exolight_1,upgr_o_3_physical,st_upgr_o_physical,3
military_exo_outfit,1,3,2,up_sect_firstf_exolight_1,upgr_o_3_physical,st_upgr_o_physical,3
military_exo_outfit,2,1,1,up_sect_secona_exolight_1,upgr_o_3_magical,st_upgr_o_magical,3
military_exo_outfit,2,2,1,up_sect_seconc_exolight_1,upgr_o_3_magical,st_upgr_o_magical,3
military_exo_outfit,2,2,2,up_sect_second_exolight_1,upgr_o_3_magical,st_upgr_o_magical,3
military_exo_outfit,2,3,1,up_sect_secone_exolight_1,upgr_o_3_magical,st_upgr_o_magical,3
military_exo_outfit,2,3,2,up_sect_seconf_exolight_1,upgr_o_3_magical,st_upgr_o_magical,3
military_exo_outfit,3,1,1,up_sect_thirda_exolight_1,upgr_o_3_utility,st_upgr_o_utility,3
military_exo_outfit,3,2,1,up_sect_thirdc_exolight_1,upgr_o_3_utility,st_upgr_o_utility,3
military_exo_outfit,3,3,1,up_sect_thirde_exolight_1,upgr_o_3_physical,st_upgr_o_physical,3
military_exo_outfit,4,1,1,up_sect_fourta_exolight_1,upgr_o_3_utility,st_upgr_o_utility,3
military_exo_outfit,4,2,1,up_sect_fourtc_exolight_1,upgr_o_3_physical,st_upgr_o_physical,3
military_exo_outfit,4,2,2,up_sect_fourtd_exolight_1,upgr_o_3_physical,st_upgr_o_physical,3
military_exo_outfit,4,3,1,up_sect_fourte_exolight_1,upgr_o_3_utility,st_upgr_o_utility,3
military_exo_outfit,4,3,2,up_sect_fourtf_exolight_1,upgr_o_3_utility,st_upgr_o_utility,3
military_exo_outfit,5,1,1,up_sect_fiftha_exo_1,upgr_o_3_utility,st_upgr_o_utility,3
military_exo_outfit,5,2,1,up_sect_fifthc_exo_1,upgr_o_3_magical,st_upgr_o_magical,3
military_exo_outfit,5,2,2,up_sect_fifthd_exo_1,upgr_o_3_magical,st_upgr_o_magical,3
military_exo_outfit,5,3,1,up_sect_fifthe_exo_1,upgr_o_3_utility,st_upgr_o_utility,3
military_exolight_outfit,1,1,1,up_sect_firsta_exolight_1,upgr_o_2_physical,st_upgr_o_physical,2
military_exolight_outfit,1,2,1,up_sect_firstc_exolight_1,upgr_o_2_physical,st_upgr_o_physical,2
military_exolight_outfit,1,2,2,up_sect_firstd_exolight_1,upgr_o_2_physical,st_upgr_o_physical,2
military_exolight_outfit,1,3,1,up_sect_firste_exolight_1,upgr_o_3_physical,st_upgr_o_physical,3
military_exolight_outfit,1,3,2,up_sect_firstf_exolight_1,upgr_o_3_physical,st_upgr_o_physical,3
military_exolight_outfit,2,1,1,up_sect_secona_exolight_1,upgr_o_2_magical,st_upgr_o_magical,2
military_exolight_outfit,2,2,1,up_sect_seconc_exolight_1,upgr_o_2_magical,st_upgr_o_magical,2
military_exolight_outfit,2,2,2,up_sect_second_exolight_1,upgr_o_2_magical,st_upgr_o_magical,2
military_exolight_outfit,2,3,1,up_sect_secone_exolight_1,upgr_o_3_magical,st_upgr_o_magical,3
military_exolight_outfit,2,3,2,up_sect_seconf_exolight_1,upgr_o_3_magical,st_upgr_o_magical,3
military_exolight_outfit,3,1,1,up_sect_thirda_exolight_1,upgr_o_2_utility,st_upgr_o_utility,2
military_exolight_outfit,3,2,1,up_sect_thirdc_exolight_1,upgr_o_2_utility,st_upgr_o_utility,2
military_exolight_outfit,3,3,1,up_sect_thirde_exolight_1,upgr_o_3_physical,st_upgr_o_physical,3
military_exolight_outfit,4,1,1,up_sect_fourta_exolight_1,upgr_o_2_utility,st_upgr_o_utility,2
military_exolight_outfit,4,2,1,up_sect_fourtc_exolight_1,upgr_o_2_physical,st_upgr_o_physical,2
military_exolight_outfit,4,2,2,up_sect_fourtd_exolight_1,upgr_o_2_physical,st_upgr_o_physical,2
military_exolight_outfit,4,3,1,up_sect_fourte_exolight_1,upgr_o_3_utility,st_upgr_o_utility,3
military_exolight_outfit,4,3,2,up_sect_fourtf_exolight_1,upgr_o_3_utility,st_upgr_o_utility,3
military_freedom_outfit,1,1,1,up_sect_firsta_skat_1,upgr_o_2_physical,st_upgr_o_physical,2
military_freedom_outfit,1,2,1,up_sect_firstc_skat_1,upgr_o_2_physical,st_upgr_o_physical,2
military_freedom_outfit,1,2,2,up_sect_firstd_skat_1,upgr_o_2_physical,st_upgr_o_physical,2
military_freedom_outfit,1,3,1,up_sect_firste_skat_1,upgr_o_3_physical,st_upgr_o_physical,3
military_freedom_outfit,1,3,2,up_sect_firstf_skat_1,upgr_o_3_physical,st_upgr_o_physical,3
military_freedom_outfit,2,1,1,up_sect_secona_skat_1,upgr_o_2_physical,st_upgr_o_physical,2
military_freedom_outfit,2,2,1,up_sect_seconc_skat_1,upgr_o_2_magical,st_upgr_o_magical,2
military_freedom_outfit,2,2,2,up_sect_second_skat_1,upgr_o_2_magical,st_upgr_o_magical,2
military_freedom_outfit,2,3,1,up_sect_secone_skat_1,upgr_o_3_magical,st_upgr_o_magical,3
military_freedom_outfit,2,3,2,up_sect_seconf_skat_1,upgr_o_3_magical,st_upgr_o_magical,3
military_freedom_outfit,3,1,1,up_sect_thirda_skat_1,upgr_o_2_utility,st_upgr_o_utility,2
military_freedom_outfit,3,2,1,up_sect_thirdc_skat_1,upgr_o_2_magical,st_upgr_o_magical,2
military_freedom_outfit,3,2,2,up_sect_thirdd_skat_1,upgr_o_2_utility,st_upgr_o_utility,2
military_freedom_outfit,3,3,1,up_sect_thirde_skat_1,upgr_o_3_utility,st_upgr_o_utility,3
military_freedom_outfit,4,1,1,up_sect_fourta_skat_1,upgr_o_2_utility,st_upgr_o_utility,2
military_freedom_outfit,4,2,1,up_sect_fourtc_skat_1,upgr_o_2_utility,st_upgr_o_utility,2
military_freedom_outfit,4,3,1,up_sect_fourte_skat_1,upgr_o_3_utility,st_upgr_o_utility,3
military_merc_outfit,1,1,1,up_sect_firsta_skat_1,upgr_o_2_physical,st_upgr_o_physical,2
military_merc_outfit,1,2,1,up_sect_firstc_skat_1,upgr_o_2_physical,st_upgr_o_physical,2
military_merc_outfit,1,2,2,up_sect_firstd_skat_1,upgr_o_2_physical,st_upgr_o_physical,2
